126;18.04; 4.27; 0.15;1;0;0
127;20.84; 4.30; 0.15;1;0;0
127;19.00; 4.34; 0.15;1;0;0
127;18.60; 4.37; 0.16;1;0;0
127;17.06; 4.40; 0.16;1;0;0
128;15.94; 4.43; 0.16;1;0;0
128;18.66; 4.46; 0.16;1;0;0
128;18.10; 4.49; 0.16;1;0;0
129;16.38; 4.52; 0.16;1;0;0
129;14.52; 4.56; 0.17;1;0;0
130;12.12; 4.58; 0.17;1;0;0
130;12.49; 4.60; 0.17;1;0;0
130;10.73; 4.62; 0.17;1;0;0
131; 5.67; 4.64; 0.17;1;0;0
132; 7.50; 4.65; 0.17;1;0;0
133; 6.90; 4.66; 0.17;1;0;0
134; 7.15; 4.67; 0.18;1;0;0
134;12.06; 4.70; 0.18;1;0;0
135;11.35; 4.72; 0.18;1;0;0
135;10.09; 4.74; 0.18;1;0;0
136;12.72; 4.77; 0.18;1;0;0
136;13.26; 4.80; 0.18;1;0;0
136;12.94; 4.82; 0.18;1;0;0
137;14.80; 4.85; 0.19;1;0;0
137;12.88; 4.87; 0.19;1;0;0
137;14.76; 4.90; 0.19;1;0;0
138;17.80; 4.93; 0.19;1;0;0
138;17.45; 4.95; 0.19;1;0;0
138;21.51; 4.98; 0.19;1;0;0
139;20.37; 5.01; 0.19;1;0;0
139;19.06; 5.04; 0.20;1;0;0
139;21.26; 5.07; 0.20;1;0;0
139;19.77; 5.10; 0.20;1;0;0
140;19.06; 5.13; 0.20;1;0;0
140;20.06; 5.15; 0.20;1;0;0
140;18.04; 5.18; 0.20;1;0;0
141;17.86; 5.21; 0.21;1;0;0
141;20.68; 5.24; 0.21;1;0;0
141;20.14; 5.27; 0.21;1;0;0
141;21.95; 5.29; 0.21;1;0;0
142;20.21; 5.32; 0.21;1;0;0
142;17.68; 5.35; 0.21;1;0;0
142;16.69; 5.38; 0.21;1;0;0
143;14.28; 5.39; 0.22;1;0;0
143;14.52; 5.42; 0.22;1;0;0
143;18.16; 5.45; 0.22;1;0;0
144;16.69; 5.47; 0.22;1;0;0
144;15.00; 5.49; 0.22;1;0;0
144;12.66; 5.52; 0.22;1;0;0
145; 9.22; 5.53; 0.22;1;0;0
145;13.16; 5.55; 0.23;1;0;0
146;15.57; 5.58; 0.23;1;0;0
146;14.28; 5.59; 0.23;1;0;0
146;17.11; 5.62; 0.23;1;0;0
147;17.98; 5.65; 0.23;1;0;0
147;16.90; 5.67; 0.23;1;0;0
147;18.47; 5.70; 0.24;1;0;0
148;16.79; 5.72; 0.24;1;0;0
148;15.94; 5.74; 0.24;1;0;0
148;19.06; 5.76; 0.24;1;0;0
149;17.62; 5.79; 0.24;1;0;0
149;17.22; 5.82; 0.24;1;0;0
149;16.58; 5.84; 0.24;1;0;0
150;13.70; 5.87; 0.25;1;0;0
150;14.13; 5.88; 0.25;1;0;0
150;15.71; 5.91; 0.25;1;0;0
151;13.91; 5.92; 0.25;1;0;0
151;15.09; 5.94; 0.25;1;0;0
151;12.72; 5.96; 0.25;1;0;0
152;11.85; 5.98; 0.25;1;0;0
152;14.68; 6.00; 0.26;1;0;0
153;12.75; 6.02; 0.26;1;0;0
153;14.72; 6.05; 0.26;1;0;0
153;16.09; 6.06; 0.26;1;0;0
154;13.46; 6.08; 0.26;1;0;0
154;13.74; 6.10; 0.26;1;0;0
155;14.10; 6.12; 0.26;1;0;0
155;12.72; 6.14; 0.27;1;0;0
155;17.80; 6.16; 0.27;1;0;0
156;17.39; 6.18; 0.27;1;0;0
156;15.90; 6.21; 0.27;1;0;0
156;17.92; 6.23; 0.27;1;0;0
156;17.51; 6.25; 0.27;1;0;0
157;16.53; 6.27; 0.28;1;0;0
157;17.92; 6.29; 0.28;1;0;0
157;16.53; 6.31; 0.28;1;0;0
158;17.62; 6.34; 0.28;1;0;0
158;20.29; 6.36; 0.28;1;0;0
158;18.22; 6.38; 0.28;1;0;0
159;19.62; 6.40; 0.28;1;0;0
159;19.77; 6.43; 0.29;1;0;0
159;19.41; 6.45; 0.29;1;0;0
159;22.79; 6.47; 0.29;1;0;0
160;23.60; 6.49; 0.29;1;0;0
160;22.79; 6.52; 0.29;1;0;0
160;19.62; 6.56; 0.29;1;0;0
161;20.37; 6.58; 0.30;1;0;0
161;21.26; 6.58; 0.30;1;0;0
161;19.62; 6.63; 0.30;1;0;0
161;21.01; 6.63; 0.30;1;0;0
162;19.91; 6.68; 0.30;1;0;0
162;19.41; 6.71; 0.30;1;0;0
162;19.91; 6.73; 0.31;1;0;0
163;16.90; 6.74; 0.31;1;0;0
163;16.85; 6.76; 0.31;1;0;0
163;18.04; 6.78; 0.31;1;0;0
163;16.53; 6.80; 0.31;1;0;0
164;16.04; 6.82; 0.31;1;0;0
164;16.48; 6.84; 0.31;1;0;0
164;14.25; 6.86; 0.32;1;0;0
165;15.66; 6.88; 0.32;1;0;0
165;16.28; 6.89; 0.32;1;0;0
166;11.93; 6.91; 0.32;1;0;0
167; 4.62; 6.89; 0.32;1;0;0
168; 5.23; 6.89; 0.32;1;0;0
169; 6.68; 6.89; 0.32;1;0;0
170; 2.94; 6.84; 0.33;1;0;0
173; 2.47; 6.78; 0.33;1;0;0
175; 2.70; 6.74; 0.33;1;0;0
176; 3.47; 6.71; 0.33;1;0;0
244; 0.08; 4.87; 0.33;1;0;0
244;11.45; 4.88; 0.33;1;0;0
245;14.10; 4.90; 0.33;1;0;0
245;18.28; 4.92; 0.34;1;0;0
245;25.03; 4.93; 0.34;1;0;0
245;25.15; 4.95; 0.34;1;0;0
245;25.88; 4.96; 0.34;1;0;0
246;26.00; 4.96; 0.34;1;0;0
246;25.03; 5.00; 0.34;1;0;0
246;24.57; 5.02; 0.35;1;0;0
246;22.41; 5.04; 0.35;1;0;0
247;20.60; 5.05; 0.35;1;0;0
247;22.32; 5.09; 0.35;1;0;0
247;21.43; 5.10; 0.35;1;0;0
248;20.52; 5.12; 0.35;1;0;0
248;17.56; 5.13; 0.36;1;0;0
248;17.22; 5.15; 0.36;1;0;0
249;18.66; 5.16; 0.36;1;0;0
249;17.51; 5.18; 0.36;1;0;0
249;17.06; 5.20; 0.36;1;0;0
249;16.04; 5.21; 0.36;1;0;0
250;12.49; 5.22; 0.36;1;0;0
252; 2.72; 5.20; 0.37;1;0;0
252; 9.50; 5.22; 0.37;1;0;0
253;15.53; 5.22; 0.37;1;0;0
253;21.09; 5.24; 0.37;1;0;0
253;19.55; 5.26; 0.37;1;0;0
254;19.84; 5.27; 0.37;1;0;0
254;22.23; 5.31; 0.38;1;0;0
254;25.88; 5.32; 0.38;1;0;0
254;26.52; 5.34; 0.38;1;0;0
255;24.57; 5.35; 0.38;1;0;0
255;24.92; 5.39; 0.38;1;0;0
255;24.02; 5.41; 0.39;1;0;0
256;25.15; 5.42; 0.39;1;0;0
256;24.13; 5.44; 0.39;1;0;0
256;23.49; 5.45; 0.39;1;0;0
256;26.13; 5.45; 0.39;1;0;0
256;24.46; 5.49; 0.39;1;0;0
257;25.03; 5.50; 0.39;1;0;0
257;24.13; 5.52; 0.40;1;0;0
257;21.34; 5.53; 0.40;1;0;0
257;20.45; 5.55; 0.40;1;0;0
258;19.20; 5.56; 0.40;1;0;0
258;17.80; 5.58; 0.40;1;0;0
258;15.17; 5.59; 0.40;1;0;0
259; 7.83; 5.60; 0.40;1;0;0
260; 5.64; 5.60; 0.41;1;0;0
262; 2.57; 5.57; 0.41;1;0;0
321; 0.09; 4.57; 0.41;1;0;0
322; 7.37; 4.57; 0.41;1;0;0
322; 7.83; 4.58; 0.41;1;0;0
323;15.71; 4.59; 0.41;1;0;0
323;16.43; 4.61; 0.42;1;0;0
323;18.60; 4.62; 0.42;1;0;0
323;21.95; 4.63; 0.42;1;0;0
324;19.41; 4.64; 0.42;1;0;0
324;14.92; 4.66; 0.42;1;0;0
325;12.88; 4.67; 0.42;1;0;0
325;13.70; 4.68; 0.42;1;0;0
325;17.68; 4.69; 0.43;1;0;0
325;19.00; 4.70; 0.43;1;0;0
326;16.04; 4.71; 0.43;1;0;0
326;14.06; 4.72; 0.43;1;0;0
327;14.17; 4.74; 0.43;1;0;0
327;16.64; 4.75; 0.43;1;0;0
327;19.84; 4.76; 0.43;1;0;0
327;18.28; 4.77; 0.44;1;0;0
328;15.62; 4.78; 0.44;1;0;0
328;15.22; 4.79; 0.44;1;0;0
329;14.84; 4.80; 0.44;1;0;0
329;12.26; 4.82; 0.44;1;0;0
330; 9.17; 4.82; 0.44;1;0;0
330; 5.61; 4.82; 0.44;1;0;0
369; 0.14; 4.33; 0.45;1;0;0
370;11.59; 4.34; 0.45;1;0;0
370;12.49; 4.35; 0.45;1;0;0
371; 9.85; 4.36; 0.45;1;0;0
371; 8.07; 4.37; 0.45;1;0;0
372; 8.91; 4.37; 0.45;1;0;0
373;12.88; 4.38; 0.46;1;0;0
373;14.72; 4.39; 0.46;1;0;0
373;13.26; 4.40; 0.46;1;0;0
374;13.46; 4.41; 0.46;1;0;0
374;11.98; 4.42; 0.46;1;0;0
374;14.10; 4.43; 0.46;1;0;0
375;16.33; 4.44; 0.46;1;0;0
375;13.60; 4.45; 0.47;1;0;0
376;11.67; 4.46; 0.47;1;0;0
376;10.95; 4.47; 0.47;1;0;0
377; 9.85; 4.47; 0.47;1;0;0
377;14.40; 4.49; 0.47;1;0;0
377;17.28; 4.50; 0.47;1;0;0
378;15.48; 4.50; 0.47;1;0;0
378;17.98; 4.52; 0.48;1;0;0
378;20.92; 4.53; 0.48;1;0;0
379;19.99; 4.54; 0.48;1;0;0
379;23.60; 4.55; 0.48;1;0;0
379;24.02; 4.55; 0.48;1;0;0
379;22.32; 4.57; 0.48;1;0;0
379;23.91; 4.58; 0.49;1;0;0
380;23.29; 4.59; 0.49;1;0;0
380;23.29; 4.61; 0.49;1;0;0
380;25.88; 4.62; 0.49;1;0;0
380;24.24; 4.62; 0.49;1;0;0
381;25.39; 4.64; 0.49;1;0;0
381;27.05; 4.65; 0.49;1;0;0
381;25.75; 4.66; 0.50;1;0;0
381;26.00; 4.66; 0.50;1;0;0
381;24.69; 4.69; 0.50;1;0;0
382;23.19; 4.70; 0.50;1;0;0
382;25.03; 4.71; 0.50;1;0;0
382;25.15; 4.72; 0.50;1;0;0
382;25.63; 4.72; 0.50;1;0;0
382;24.69; 4.74; 0.51;1;0;0
383;21.86; 4.75; 0.51;1;0;0
383;23.29; 4.76; 0.51;1;0;0
383;25.63; 4.78; 0.51;1;0;0
383;24.69; 4.78; 0.51;1;0;0
384;23.19; 4.80; 0.51;1;0;0
384;20.06; 4.81; 0.51;1;0;0
384;18.35; 4.82; 0.52;1;0;0
384;19.34; 4.83; 0.52;1;0;0
385;17.51; 4.84; 0.52;1;0;0
385;16.48; 4.85; 0.52;1;0;0
385;16.33; 4.86; 0.52;1;0;0
386;14.48; 4.87; 0.52;1;0;0
386;16.90; 4.88; 0.53;1;0;0
386;22.79; 4.89; 0.53;1;0;0
387;21.78; 4.90; 0.53;1;0;0
387;22.14; 4.91; 0.53;1;0;0
387;22.51; 4.92; 0.53;1;0;0
387;22.99; 4.93; 0.53;1;0;0
388;24.13; 4.94; 0.53;1;0;0
388;22.23; 4.95; 0.54;1;0;0
388;21.95; 4.98; 0.54;1;0;0
389;20.37; 4.99; 0.54;1;0;0
389;22.79; 5.00; 0.54;1;0;0
389;27.90; 5.01; 0.54;1;0;0
389;26.78; 5.02; 0.54;1;0;0
389;26.92; 5.02; 0.55;1;0;0
390;28.65; 5.04; 0.55;1;0;0
390;27.47; 5.05; 0.55;1;0;0
390;29.27; 5.05; 0.55;1;0;0
390;29.60; 5.08; 0.55;1;0;0
390;28.96; 5.09; 0.55;1;0;0
390;30.09; 5.09; 0.56;1;0;0
391;29.43; 5.11; 0.56;1;0;0
391;27.90; 5.12; 0.56;1;0;0
391;29.60; 5.12; 0.56;1;0;0
391;27.33; 5.14; 0.56;1;0;0
391;27.05; 5.15; 0.56;1;0;0
392;23.19; 5.18; 0.57;1;0;0
392;22.60; 5.19; 0.57;1;0;0
392;22.60; 5.20; 0.57;1;0;0
393;22.23; 5.21; 0.57;1;0;0
393;24.46; 5.22; 0.57;1;0;0
393;22.23; 5.23; 0.57;1;0;0
393;20.21; 5.24; 0.57;1;0;0
394;22.70; 5.25; 0.58;1;0;0
394;23.39; 5.25; 0.58;1;0;0
394;24.69; 5.27; 0.58;1;0;0
394;24.92; 5.28; 0.58;1;0;0
394;22.99; 5.29; 0.58;1;0;0
395;21.95; 5.30; 0.58;1;0;0
395;21.60; 5.31; 0.58;1;0;0
395;20.52; 5.32; 0.59;1;0;0
395;21.86; 5.32; 0.59;1;0;0
396;20.52; 5.34; 0.59;1;0;0
396;18.66; 5.35; 0.59;1;0;0
396;19.91; 5.36; 0.59;1;0;0
397;19.13; 5.37; 0.59;1;0;0
397;18.86; 5.38; 0.60;1;0;0
397;18.41; 5.39; 0.60;1;0;0
397;14.76; 5.40; 0.60;1;0;0
398;13.95; 5.41; 0.60;1;0;0
398;14.92; 5.42; 0.60;1;0;0
399;13.19; 5.43; 0.60;1;0;0
399;17.56; 5.44; 0.60;1;0;0
399;20.14; 5.44; 0.61;1;0;0
399;18.93; 5.45; 0.61;1;0;0
400;21.43; 5.46; 0.61;1;0;0
400;20.06; 5.47; 0.61;1;0;0
403; 1.56; 5.44; 0.61;1;0;0
404;19.77; 5.45; 0.61;1;0;0
404;22.99; 5.46; 0.61;1;0;0
404;23.29; 5.47; 0.62;1;0;0
404;25.63; 5.48; 0.62;1;0;0
405;26.00; 5.49; 0.62;1;0;0
405;26.52; 5.49; 0.62;1;0;0
405;26.00; 5.51; 0.62;1;0;0
405;23.19; 5.52; 0.62;1;0;0
405;21.78; 5.53; 0.62;1;0;0
406;22.70; 5.54; 0.63;1;0;0
406;21.26; 5.55; 0.63;1;0;0
406;22.32; 5.56; 0.63;1;0;0
406;20.60; 5.57; 0.63;1;0;0
407;18.35; 5.58; 0.63;1;0;0
407;20.84; 5.59; 0.63;1;0;0
407;21.01; 5.59; 0.64;1;0;0
407;20.06; 5.61; 0.64;1;0;0
408;21.78; 5.61; 0.64;1;0;0
408;19.77; 5.63; 0.64;1;0;0
408;20.52; 5.64; 0.64;1;0;0
409;21.86; 5.65; 0.64;1;0;0
409;19.91; 5.66; 0.64;1;0;0
409;20.68; 5.67; 0.65;1;0;0
409;19.34; 5.68; 0.65;1;0;0
410;16.95; 5.68; 0.65;1;0;0
410;18.35; 5.69; 0.65;1;0;0
411;17.74; 5.71; 0.65;1;0;0
411;20.21; 5.72; 0.65;1;0;0
411;18.22; 5.73; 0.66;1;0;0
411;16.69; 5.74; 0.66;1;0;0
412;17.39; 5.75; 0.66;1;0;0
412;15.48; 5.76; 0.66;1;0;0
412;17.68; 5.76; 0.66;1;0;0
413;17.01; 5.77; 0.66;1;0;0
413;14.92; 5.78; 0.67;1;0;0
413;16.58; 5.79; 0.67;1;0;0
414;17.68; 5.80; 0.67;1;0;0
414;16.58; 5.80; 0.67;1;0;0
414;19.41; 5.81; 0.67;1;0;0
415;18.54; 5.82; 0.67;1;0;0
415;17.01; 5.83; 0.67;1;0;0
415;18.10; 5.84; 0.68;1;0;0
415;17.06; 5.85; 0.68;1;0;0
416;16.69; 5.86; 0.68;1;0;0
416;15.66; 5.86; 0.68;1;0;0
417;13.70; 5.87; 0.68;1;0;0
417;17.39; 5.88; 0.68;1;0;0
417;19.48; 5.89; 0.68;1;0;0
417;18.28; 5.90; 0.69;1;0;0
418;21.60; 5.91; 0.69;1;0;0
418;21.95; 5.92; 0.69;1;0;0
418;20.84; 5.93; 0.69;1;0;0
418;22.41; 5.94; 0.69;1;0;0
419;21.34; 5.94; 0.69;1;0;0
419;21.51; 5.95; 0.69;1;0;0
419;21.01; 5.96; 0.70;1;0;0
419;18.54; 5.97; 0.70;1;0;0
420;18.93; 5.98; 0.70;1;0;0
420;19.06; 5.99; 0.70;1;0;0
420;17.74; 6.00; 0.70;1;0;0
421;20.52; 6.01; 0.70;1;0;0
421;20.92; 6.02; 0.71;1;0;0
421;20.84; 6.02; 0.71;1;0;0
421;23.29; 6.03; 0.71;1;0;0
422;22.99; 6.03; 0.71;1;0;0
422;23.91; 6.05; 0.71;1;0;0
422;26.13; 6.06; 0.71;1;0;0
422;25.03; 6.07; 0.71;1;0;0
422;26.13; 6.08; 0.72;1;0;0
423;27.33; 6.08; 0.72;1;0;0
423;25.75; 6.10; 0.72;1;0;0
423;28.05; 6.11; 0.72;1;0;0
423;29.43; 6.11; 0.72;1;0;0
423;29.93; 6.13; 0.72;1;0;0
424;28.19; 6.15; 0.73;1;0;0
424;27.19; 6.16; 0.73;1;0;0
424;27.61; 6.17; 0.73;1;0;0
424;25.88; 6.18; 0.73;1;0;0
425;25.51; 6.18; 0.73;1;0;0
425;25.03; 6.20; 0.73;1;0;0
425;22.60; 6.21; 0.74;1;0;0
425;24.35; 6.22; 0.74;1;0;0
425;24.02; 6.22; 0.74;1;0;0
426;23.09; 6.24; 0.74;1;0;0
426;25.03; 6.25; 0.74;1;0;0
426;24.57; 6.26; 0.74;1;0;0
426;24.80; 6.26; 0.74;1;0;0
426;27.33; 6.26; 0.75;1;0;0
427;25.88; 6.28; 0.75;1;0;0
427;25.88; 6.29; 0.75;1;0;0
427;26.26; 6.30; 0.75;1;0;0
427;24.13; 6.30; 0.75;1;0;0
428;26.39; 6.32; 0.75;1;0;0
428;26.13; 6.33; 0.75;1;0;0
428;25.75; 6.34; 0.76;1;0;0
428;29.11; 6.34; 0.76;1;0;0
428;29.27; 6.36; 0.76;1;0;0
428;28.05; 6.37; 0.76;1;0;0
429;27.47; 6.37; 0.76;1;0;0
429;25.27; 6.39; 0.76;1;0;0
429;24.69; 6.40; 0.76;1;0;0
429;26.13; 6.41; 0.77;1;0;0
430;25.39; 6.42; 0.77;1;0;0
430;26.39; 6.42; 0.77;1;0;0
430;26.26; 6.44; 0.77;1;0;0
430;23.39; 6.44; 0.77;1;0;0
430;22.04; 6.45; 0.77;1;0;0
431;19.84; 6.46; 0.78;1;0;0
431;17.86; 6.47; 0.78;1;0;0
431;19.48; 6.48; 0.78;1;0;0
432;17.39; 6.49; 0.78;1;0;0
432;16.48; 6.49; 0.78;1;0;0
432;19.62; 6.50; 0.78;1;0;0
432;18.73; 6.51; 0.78;1;0;0
433;19.55; 6.52; 0.79;1;0;0
433;22.32; 6.53; 0.79;1;0;0
433;21.78; 6.54; 0.79;1;0;0
433;22.79; 6.54; 0.79;1;0;0
434;22.99; 6.55; 0.79;1;0;0
434;21.60; 6.56; 0.79;1;0;0
434;21.69; 6.58; 0.80;1;0;0
435;21.01; 6.59; 0.80;1;0;0
435;22.79; 6.60; 0.80;1;0;0
435;22.60; 6.61; 0.80;1;0;0
435;21.26; 6.61; 0.80;1;0;0
436;20.60; 6.62; 0.80;1;0;0
436;18.41; 6.63; 0.80;1;0;0
436;20.29; 6.64; 0.81;1;0;0
436;22.89; 6.65; 0.81;1;0;0
437;21.78; 6.65; 0.81;1;0;0
437;23.09; 6.66; 0.81;1;0;0
437;24.02; 6.67; 0.81;1;0;0
437;23.29; 6.67; 0.81;1;0;0
438;25.88; 6.69; 0.82;1;0;0
438;25.27; 6.70; 0.82;1;0;0
438;23.70; 6.71; 0.82;1;0;0
438;24.24; 6.72; 0.82;1;0;0
438;22.60; 6.72; 0.82;1;0;0
439;22.89; 6.74; 0.82;1;0;0
439;24.92; 6.74; 0.82;1;0;0
439;23.39; 6.75; 0.83;1;0;0
439;24.02; 6.76; 0.83;1;0;0
440;23.09; 6.77; 0.83;1;0;0
440;21.43; 6.78; 0.83;1;0;0
440;23.29; 6.78; 0.83;1;0;0
440;22.41; 6.80; 0.83;1;0;0
441;21.01; 6.80; 0.83;1;0;0
441;20.92; 6.81; 0.84;1;0;0
441;19.06; 6.82; 0.84;1;0;0
441;19.34; 6.83; 0.84;1;0;0
442;19.62; 6.84; 0.84;1;0;0
442;16.64; 6.84; 0.84;1;0;0
443; 8.78; 6.84; 0.84;1;0;0
443;13.53; 6.85; 0.85;1;0;0
443;16.48; 6.86; 0.85;1;0;0
444;22.32; 6.87; 0.85;1;0;0
444;24.13; 6.87; 0.85;1;0;0
444;23.91; 6.88; 0.85;1;0;0
444;25.15; 6.89; 0.85;1;0;0
444;23.39; 6.90; 0.85;1;0;0
445;22.41; 6.90; 0.86;1;0;0
445;22.23; 6.92; 0.86;1;0;0
445;19.99; 6.93; 0.86;1;0;0
445;19.99; 6.93; 0.86;1;0;0
446;19.91; 6.94; 0.86;1;0;0
446;18.41; 6.95; 0.86;1;0;0
446;20.52; 6.96; 0.86;1;0;0
447;21.01; 6.96; 0.87;1;0;0
447;19.34; 6.97; 0.87;1;0;0
447;20.52; 6.98; 0.87;1;0;0
447;19.20; 6.99; 0.87;1;0;0
448;18.35; 7.00; 0.87;1;0;0
448;20.14; 7.00; 0.87;1;0;0
448;19.20; 7.01; 0.87;1;0;0
448;19.13; 7.02; 0.88;1;0;0
449;21.01; 7.03; 0.88;1;0;0
449;19.55; 7.03; 0.88;1;0;0
449;20.92; 7.04; 0.88;1;0;0
450;21.78; 7.05; 0.88;1;0;0
450;19.62; 7.06; 0.88;1;0;0
450;20.37; 7.07; 0.89;1;0;0
450;19.69; 7.07; 0.89;1;0;0
451;18.41; 7.08; 0.89;1;0;0
451;19.91; 7.09; 0.89;1;0;0
451;18.66; 7.10; 0.89;1;0;0
451;17.39; 7.10; 0.89;1;0;0
452;18.60; 7.11; 0.89;1;0;0
452;16.18; 7.11; 0.90;1;0;0
452;16.43; 7.12; 0.90;1;0;0
453;17.80; 7.13; 0.90;1;0;0
453;15.57; 7.14; 0.90;1;0;0
453;15.99; 7.14; 0.90;1;0;0
454;18.35; 7.15; 0.90;1;0;0
454;17.51; 7.16; 0.90;1;0;0
454;20.76; 7.16; 0.91;1;0;0
454;21.69; 7.16; 0.91;1;0;0
455;20.21; 7.18; 0.91;1;0;0
455;21.43; 7.18; 0.91;1;0;0
455;20.37; 7.20; 0.91;1;0;0
456;19.13; 7.20; 0.91;1;0;0
456;19.69; 7.21; 0.92;1;0;0
456;17.80; 7.21; 0.92;1;0;0
456;18.66; 7.22; 0.92;1;0;0
457;20.52; 7.23; 0.92;1;0;0
457;18.47; 7.24; 0.92;1;0;0
457;19.13; 7.24; 0.92;1;0;0
458;19.13; 7.25; 0.92;1;0;0
458;17.01; 7.26; 0.93;1;0;0
458;19.27; 7.27; 0.93;1;0;0
458;19.34; 7.27; 0.93;1;0;0
459;19.41; 7.28; 0.93;1;0;0
459;22.99; 7.29; 0.93;1;0;0
459;21.09; 7.30; 0.93;1;0;0
459;22.41; 7.30; 0.93;1;0;0
460;25.03; 7.30; 0.94;1;0;0
460;23.60; 7.32; 0.94;1;0;0
460;24.46; 7.33; 0.94;1;0;0
460;24.57; 7.34; 0.94;1;0;0
461;22.32; 7.34; 0.94;1;0;0
461;19.41; 7.36; 0.94;1;0;0
461;17.22; 7.37; 0.95;1;0;0
462;18.80; 7.37; 0.95;1;0;0
462;18.66; 7.38; 0.95;1;0;0
462;18.10; 7.39; 0.95;1;0;0
462;19.27; 7.40; 0.95;1;0;0
463;16.64; 7.40; 0.95;1;0;0
463;16.33; 7.41; 0.96;1;0;0
463;16.09; 7.41; 0.96;1;0;0
464;14.02; 7.42; 0.96;1;0;0
464;16.33; 7.43; 0.96;1;0;0
464;17.74; 7.43; 0.96;1;0;0
465;18.16; 7.44; 0.96;1;0;0
